station,name,latitude,longitude,elevation,date,prcp,tobs,month,day,year
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/24/16,0,73,3,24,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/25/16,0.1,69,3,25,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/26/16,0.09,71,3,26,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/27/16,0,68,3,27,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/28/16,0,68,3,28,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/29/16,0.04,69,3,29,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/30/16,0.02,74,3,30,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/31/16,0,69,3,31,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/1/16,0.02,69,4,1,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/2/16,0,72,4,2,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/3/16,0,71,4,3,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/4/16,0.29,69,4,4,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/5/16,0,74,4,5,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/6/16,0.73,67,4,6,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/7/16,0.56,67,4,7,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/8/16,0.29,70,4,8,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/9/16,0.14,71,4,9,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/10/16,0.06,72,4,10,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/11/16,0.38,67,4,11,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/12/16,0.8,70,4,12,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/13/16,0.33,71,4,13,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/14/16,0.72,71,4,14,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/15/16,0.51,70,4,15,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/16/16,0.3,72,4,16,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/17/16,0.51,66,4,17,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/18/16,5.09,72,4,18,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/19/16,0.01,70,4,19,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/20/16,0.19,69,4,20,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/21/16,0.14,68,4,21,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/22/16,0.23,69,4,22,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/23/16,0.77,68,4,23,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/24/16,0.99,69,4,24,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/26/16,0.463378995,72,4,26,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/27/16,0.15,73,4,27,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/28/16,0.04,77,4,28,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/29/16,0.25,73,4,29,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/30/16,0.1,72,4,30,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/1/16,0.36,71,5,1,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/2/16,0.5,72,5,2,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/3/16,0,72,5,3,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/4/16,1.04,69,5,4,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/5/16,1.35,70,5,5,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/7/16,0.369543379,68,5,7,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/8/16,0.1,68,5,8,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/9/16,0.02,71,5,9,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/10/16,0.58,68,5,10,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/12/16,0.369543379,70,5,12,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/13/16,0,70,5,13,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/14/16,0.02,71,5,14,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/15/16,0.27,73,5,15,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/16/16,0.08,71,5,16,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/17/16,0.05,71,5,17,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/18/16,0.58,70,5,18,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/19/16,0.4,71,5,19,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/20/16,0.71,71,5,20,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/23/16,0.369543379,73,5,23,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/24/16,0.1,70,5,24,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/25/16,0.5,69,5,25,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/26/16,1.68,71,5,26,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/30/16,0.369543379,72,5,30,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/31/16,0.8,69,5,31,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/1/16,1.4,70,6,1,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/2/16,0.74,71,6,2,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/3/16,0.1,70,6,3,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/5/16,0.495747664,73,6,5,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/6/16,0.47,72,6,6,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/7/16,1.26,71,6,7,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/8/16,0.01,71,6,8,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/9/16,1.7,69,6,9,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/10/16,1.4,70,6,10,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/11/16,0.65,73,6,11,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/12/16,0.55,75,6,12,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/13/16,0.08,73,6,13,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/14/16,0.19,72,6,14,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/15/16,1.38,70,6,15,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/16/16,0.12,70,6,16,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/17/16,1.27,69,6,17,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/18/16,0.72,73,6,18,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/19/16,0.79,74,6,19,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/20/16,0.52,72,6,20,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/21/16,0.78,71,6,21,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/22/16,0.2,73,6,22,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/23/16,0.9,72,6,23,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/25/16,0.495747664,73,6,25,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/26/16,0.7,74,6,26,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/27/16,0.3,72,6,27,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/28/16,0.25,74,6,28,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/29/16,0.35,72,6,29,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/1/16,0.526790698,74,7,1,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/4/16,0.526790698,74,7,4,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/5/16,0.45,71,7,5,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/6/16,1.46,71,7,6,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/7/16,0.92,73,7,7,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/8/16,0.31,73,7,8,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/9/16,0.15,71,7,9,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/10/16,1.15,76,7,10,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/11/16,0.11,72,7,11,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/12/16,0.03,75,7,12,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/13/16,0.14,75,7,13,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/14/16,1.15,73,7,14,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/15/16,1.7,71,7,15,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/16/16,2.05,77,7,16,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/17/16,0.55,74,7,17,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/18/16,0.23,72,7,18,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/19/16,0.41,73,7,19,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/20/16,0.08,74,7,20,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/23/16,0.526790698,74,7,23,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/24/16,2.75,75,7,24,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/25/16,5.35,81,7,25,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/26/16,0.03,76,7,26,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/27/16,0.04,76,7,27,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/28/16,0,76,7,28,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/29/16,0.05,74,7,29,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/30/16,0.4,76,7,30,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/31/16,2.9,75,7,31,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/1/16,2.21,73,8,1,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/2/16,1.14,72,8,2,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/3/16,0.443960396,74,8,3,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/4/16,0.443960396,74,8,4,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/5/16,0.443960396,75,8,5,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/6/16,0.443960396,77,8,6,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/7/16,1.3,79,8,7,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/8/16,0.02,75,8,8,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/9/16,0.56,73,8,9,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/10/16,0,76,8,10,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/11/16,0.04,74,8,11,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/12/16,0.39,71,8,12,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/13/16,0.45,74,8,13,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/14/16,0.75,72,8,14,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/15/16,0.95,72,8,15,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/16/16,0.85,72,8,16,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/17/16,0.3,77,8,17,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/18/16,0.21,73,8,18,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/19/16,2.3,73,8,19,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/20/16,0.2,76,8,20,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/21/16,1.08,74,8,21,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/22/16,1.2,72,8,22,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/23/16,0.7,74,8,23,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/24/16,1.45,74,8,24,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/25/16,0.11,77,8,25,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/27/16,0.443960396,74,8,27,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/28/16,2.07,71,8,28,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/29/16,0.9,78,8,29,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/30/16,0.05,75,8,30,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/31/16,2.46,76,8,31,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/1/16,0.01,77,9,1,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/2/16,0.03,75,9,2,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/3/16,1,75,9,3,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/4/16,0.44,73,9,4,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/5/16,0.18,76,9,5,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/6/16,1,73,9,6,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/7/16,1.35,74,9,7,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/8/16,0.15,74,9,8,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/9/16,0.35,75,9,9,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/10/16,1.16,75,9,10,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/11/16,0.6,71,9,11,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/12/16,1.04,72,9,12,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/13/16,1.2,75,9,13,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/14/16,6.7,73,9,14,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/15/16,3.35,73,9,15,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/16/16,0.61,73,9,16,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/17/16,0.23,76,9,17,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/18/16,0.42,75,9,18,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/19/16,0.25,70,9,19,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/20/16,0.43,70,9,20,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/21/16,1.02,73,9,21,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/22/16,0.75,73,9,22,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/23/16,0.33,73,9,23,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/24/16,0.27,77,9,24,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/25/16,0.04,76,9,25,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/26/16,1.02,74,9,26,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/27/16,1,74,9,27,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/28/16,0.05,77,9,28,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/29/16,1.49,77,9,29,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/30/16,0.38,73,9,30,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/1/16,1.02,74,10,1,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/2/16,0.61,73,10,2,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/3/16,0.46,76,10,3,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/4/16,3.46,74,10,4,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/5/16,0.81,75,10,5,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/6/16,0.04,75,10,6,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/7/16,0.01,73,10,7,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/8/16,0.04,74,10,8,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/9/16,0,77,10,9,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/10/16,0,74,10,10,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/11/16,0.35,74,10,11,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/12/16,0.02,78,10,12,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/13/16,0.06,75,10,13,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/14/16,0,73,10,14,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/15/16,0.33,74,10,15,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/16/16,0,77,10,16,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/17/16,0.38,70,10,17,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/18/16,0.48,74,10,18,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/19/16,0,70,10,19,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/20/16,1,73,10,20,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/21/16,0.09,74,10,21,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/22/16,1.37,75,10,22,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/23/16,0.24,72,10,23,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/24/16,0.7,71,10,24,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/25/16,0.4,74,10,25,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/26/16,0,75,10,26,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/27/16,1.25,71,10,27,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/28/16,0.37,68,10,28,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/29/16,0.25,71,10,29,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/30/16,0.95,76,10,30,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/31/16,1.35,69,10,31,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/1/16,0.09,73,11,1,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/2/16,0.04,76,11,2,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/3/16,0.02,74,11,3,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/4/16,0.06,74,11,4,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/5/16,0.38,69,11,5,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/6/16,0.05,77,11,6,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/7/16,0.05,71,11,7,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/8/16,0.53,71,11,8,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/9/16,0.04,71,11,9,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/10/16,0.01,71,11,10,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/11/16,0,67,11,11,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/12/16,0,73,11,12,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/13/16,0,72,11,13,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/14/16,0.02,74,11,14,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/15/16,0.05,72,11,15,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/16/16,0.91,72,11,16,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/17/16,0.02,75,11,17,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/20/16,0.532192513,74,11,20,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/21/16,2.87,71,11,21,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/22/16,2.11,73,11,22,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/23/16,0.22,69,11,23,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/24/16,0.72,69,11,24,2016
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,11/25/16,1.03,69,11,25,2016
